Year,Month,Account,Product code, Budget 
2011,3,1184,122," 105,350 "
2011,3,1184,261," 45,825 "
2011,3,1187,118," 62,348 "
2011,3,1187,183," 28,576 "
2011,3,1190,159," 3,512 "
2011,3,1190,184," 44,588 "
2011,3,1191,180," 24,843 "
2011,3,1226,170," 52,851 "
2011,3,1235,172," 104,216 "
2011,3,1257,140," 64,538 "
2011,3,1257,173," 27,231 "
2011,3,1257,276," 15,444 "
2011,3,1329,105," 73,391 "
2011,3,1329,251," 18,473 "
2011,3,1331,252," 74,582 "
2011,3,1375,102," 47,732 "
2011,3,1375,108," 5,616 "
2011,3,1375,193," 10,419 "
2011,3,1375,216," 76,582 "
2011,3,1392,215," 20,812 "
2011,3,1395,102," 83,942 "
2011,3,1395,148," 31,516 "
2011,3,1395,214," 16,520 "
2011,3,1412,133," 37,345 "
2011,3,1412,173," 122,497 "
2011,3,1412,220," 13,388 "
2011,3,1441,225," 28,001 "
2011,3,1441,268," 4,063 "
2011,3,1447,246," 3,274 "
2011,3,1454,119," 28,325 "
2011,3,1455,281," 39,952 "
2011,3,1465,148," 5,402 "
2011,3,1465,239," 21,373 "
2011,3,1467,107," 8,267 "
2011,3,1467,122," 57,825 "
2011,3,1467,157," 12,034 "
2011,3,1478,285," 31,297 "
2011,3,1496,204," 13,059 "
2011,3,1520,107," 2,502 "
2011,3,1520,166," 50,820 "
2011,3,1522,166," 26,276 "
2011,3,1551,191," 17,388 "
2011,3,1551,222," 11,434 "
2011,3,1569,169," 27,421 "
2011,3,1569,268," 31,893 "
2011,3,1575,203," 6,426 "
2011,3,1575,214," 45,250 "
2011,3,1586,106," 26,462 "
2011,3,1586,243," 85,870 "
2011,3,1587,204," 23,562 "
2011,3,1600,148," 40,076 "
2011,3,1600,254," 58,103 "
2011,3,1606,131," 107,494 "
2011,3,1608,268," 11,482 "
2011,3,1611,254," 93,294 "
2011,3,1612,180," 12,277 "
2011,3,1612,184," 80,155 "
2011,3,1613,140," 96,399 "
2011,3,1617,223," 43,717 "
2011,3,1629,113," 35,677 "
2011,3,1630,102," 54,513 "
2011,3,1677,173," 37,932 "
2011,3,1682,107," 11,753 "
2011,3,1682,228," 22,274 "
2011,3,1682,230," 30,350 "
2011,3,1682,252," 43,920 "
2011,3,1682,280," 1,733 "
2011,3,1693,117," 56,177 "
2011,3,1693,122," 52,874 "
2011,3,1693,206," 83,014 "
2011,3,1693,246," 7,400 "
2011,3,1715,119," 56,224 "
2011,3,1721,284," 8,610 "
2011,3,1735,251," 40,495 "
2011,3,1750,124," 12,584 "
2011,3,1750,204," 37,576 "
2011,3,1750,207," 16,407 "
2011,3,1790,180," 13,132 "
2011,3,1790,285," 35,966 "
2011,3,1801,246," 5,231 "
2011,3,1803,119," 12,630 "
2011,3,1838,146," 76,160 "
2011,3,1838,222," 16,255 "
2011,3,1856,102," 41,280 "
2011,3,1856,125," 8,008 "
2011,3,1886,119," 39,772 "
2011,3,1887,139," 6,164 "
2011,3,1887,296," 72,924 "
2011,3,1894,148," 1,715 "
2011,3,1894,250," 10,355 "
2011,3,1909,197," 1,375 "
2011,3,1909,217," 19,435 "
2011,3,1917,125," 9,438 "
2011,3,1917,148," 18,491 "
2011,3,1919,285," 22,479 "
2011,3,1945,157," 91,944 "
2011,3,1945,203," 13,215 "
2011,3,1945,261," 53,258 "
2011,3,1955,250," 85,228 "
2011,3,1958,206," 6,280 "
2011,3,1979,285," 1,078 "
2011,3,1995,166," 19,163 "
2011,3,1995,217," 36,594 "
2011,4,1038,148," 17,798 "
2011,4,1054,276," 40,190 "
2011,4,1054,292," 23,866 "
2011,4,1059,125," 29,040 "
2011,4,1059,250," 1,151 "
2011,4,1059,299," 20,290 "
2011,4,1077,250," 45,172 "
2011,4,1092,276," 12,623 "
2011,4,1104,108," 17,749 "
2011,4,1137,159," 36,314 "
2011,4,1138,119," 42,417 "
2011,4,1138,271," 14,096 "
2011,4,1148,292," 24,240 "
2011,4,1166,140," 32,317 "
2011,4,1176,254," 73,768 "
2011,4,1183,227," 4,648 "
2011,4,1187,114," 1,184 "
2011,4,1187,173," 98,867 "
2011,4,1187,250," 70,092 "
2011,4,1191,113," 20,224 "
2011,4,1191,148," 27,432 "
2011,4,1191,197, 362 
2011,4,1219,271," 10,237 "
2011,4,1226,141, 213 
2011,4,1226,186," 32,218 "
2011,4,1226,215," 26,734 "
2011,4,1251,113," 23,785 "
2011,4,1251,114," 3,935 "
2011,4,1251,157," 54,424 "
2011,4,1251,166," 59,290 "
2011,4,1251,173," 11,703 "
2011,4,1259,110," 16,408 "
2011,4,1259,246," 4,577 "
2011,4,1259,254," 96,382 "
2011,4,1281,197," 12,204 "
2011,4,1329,284," 9,459 "
2011,4,1331,140," 5,740 "
2011,4,1375,191," 10,080 "
2011,4,1386,180," 12,985 "
2011,4,1386,246," 3,750 "
2011,4,1386,285," 5,525 "
2011,4,1392,180," 7,078 "
2011,4,1392,197," 11,130 "
2011,4,1395,107," 2,124 "
2011,4,1395,113," 19,968 "
2011,4,1432,246," 6,784 "
2011,4,1441,193," 15,607 "
2011,4,1443,107," 12,491 "
2011,4,1443,271," 36,459 "
2011,4,1447,251," 25,792 "
2011,4,1454,216," 43,680 "
2011,4,1454,246," 10,627 "
2011,4,1455,173," 83,129 "
2011,4,1455,227," 6,860 "
2011,4,1463,139," 14,674 "
2011,4,1463,180," 26,493 "
2011,4,1463,250," 16,262 "
2011,4,1464,148," 11,979 "
2011,4,1464,157," 23,101 "
2011,4,1464,166," 33,351 "
2011,4,1465,141," 81,327 "
2011,4,1496,180," 21,928 "
2011,4,1496,225," 31,509 "
2011,4,1503,124," 25,155 "
2011,4,1503,285," 23,165 "
2011,4,1520,261," 110,320 "
2011,4,1522,131," 74,217 "
2011,4,1575,157," 55,000 "
2011,4,1575,254," 69,116 "
2011,4,1575,267," 35,006 "
2011,4,1586,172," 43,065 "
2011,4,1586,210," 11,539 "
2011,4,1586,217, 281 
2011,4,1586,254," 19,051 "
2011,4,1587,286," 7,289 "
2011,4,1591,124," 19,782 "
2011,4,1591,166," 26,180 "
2011,4,1600,105," 47,116 "
2011,4,1600,140," 57,624 "
2011,4,1606,119," 79,103 "
2011,4,1606,251," 4,073 "
2011,4,1608,159," 8,838 "
2011,4,1608,299," 11,788 "
2011,4,1612,107," 1,927 "
2011,4,1614,170," 19,252 "
2011,4,1629,106," 78,994 "
2011,4,1629,210," 13,133 "
2011,4,1677,108," 17,547 "
2011,4,1677,235," 10,200 "
2011,4,1682,170," 18,336 "
2011,4,1682,173," 25,268 "
2011,4,1682,184," 29,441 "
2011,4,1682,251," 57,860 "
2011,4,1693,157," 40,989 "
2011,4,1693,246," 3,814 "
2011,4,1715,141," 14,165 "
2011,4,1715,225," 13,383 "
2011,4,1721,105," 108,817 "
2011,4,1721,122," 23,455 "
2011,4,1760,281," 37,056 "
2011,4,1790,246," 12,812 "
2011,4,1801,124," 26,796 "
2011,4,1801,140," 72,159 "
2011,4,1815,124," 12,760 "
2011,4,1815,184," 73,010 "
2011,4,1815,260," 17,131 "
2011,4,1864,107," 4,407 "
2011,4,1864,250," 4,023 "
2011,4,1886,106," 4,850 "
2011,4,1917,108," 13,845 "
2011,4,1917,225," 14,966 "
2011,4,1919,107," 14,819 "
2011,4,1919,250," 26,148 "
2011,4,1936,114," 14,819 "
2011,4,1945,170," 1,160 "
2011,4,1955,222," 23,430 "
2011,4,1958,288," 14,364 "
2011,4,1995,222," 4,842 "
2011,4,1995,251," 39,840 "
2011,4,1995,259," 75,398 "
2011,4,1995,296," 40,184 "
2011,5,1059,191," 50,274 "
2011,5,1092,113," 31,767 "
2011,5,1092,124," 13,860 "
2011,5,1104,243," 52,124 "
2011,5,1125,254," 40,237 "
2011,5,1126,217," 33,384 "
2011,5,1130,288," 24,995 "
2011,5,1137,166," 46,778 "
2011,5,1137,170," 66,677 "
2011,5,1138,246, 648 
2011,5,1148,216," 70,387 "
2011,5,1158,148," 34,471 "
2011,5,1166,227," 18,092 "
2011,5,1166,285," 21,821 "
2011,5,1184,114," 32,930 "
2011,5,1184,180," 26,546 "
2011,5,1191,110," 22,642 "
2011,5,1191,217," 21,507 "
2011,5,1219,122," 80,313 "
2011,5,1219,140," 31,010 "
2011,5,1219,285," 22,670 "
2011,5,1226,220," 63,964 "
2011,5,1235,252," 39,723 "
2011,5,1257,102," 59,747 "
2011,5,1257,122," 26,238 "
2011,5,1269,206," 48,950 "
2011,5,1269,286," 53,655 "
2011,5,1329,140," 72,236 "
2011,5,1329,166," 52,177 "
2011,5,1375,173," 44,833 "
2011,5,1375,254," 94,939 "
2011,5,1432,172," 39,425 "
2011,5,1441,227," 15,183 "
2011,5,1443,223," 18,517 "
2011,5,1443,285," 26,428 "
2011,5,1447,125," 48,400 "
2011,5,1463,166," 9,745 "
2011,5,1463,223," 35,350 "
2011,5,1465,183," 27,245 "
2011,5,1465,286," 57,794 "
2011,5,1467,140," 84,777 "
2011,5,1467,157," 83,309 "
2011,5,1478,157," 16,179 "
2011,5,1520,117," 40,443 "
2011,5,1586,217," 13,307 "
2011,5,1591,183," 35,490 "
2011,5,1600,157," 59,973 "
2011,5,1600,288," 14,461 "
2011,5,1606,281," 21,248 "
2011,5,1608,235," 25,075 "
2011,5,1611,210," 17,450 "
2011,5,1612,102," 66,382 "
2011,5,1612,131," 138,889 "
2011,5,1612,183," 46,847 "
2011,5,1613,173," 27,127 "
2011,5,1613,250," 96,224 "
2011,5,1614,239," 52,284 "
2011,5,1628,148," 21,531 "
2011,5,1628,276," 36,126 "
2011,5,1629,217," 85,600 "
2011,5,1630,108," 15,253 "
2011,5,1677,169," 30,020 "
2011,5,1677,206," 44,012 "
2011,5,1677,239," 33,510 "
2011,5,1682,107," 6,920 "
2011,5,1682,220," 14,344 "
2011,5,1682,223," 12,783 "
2011,5,1693,108," 10,567 "
2011,5,1693,173," 41,384 "
2011,5,1693,217," 70,620 "
2011,5,1715,148," 32,783 "
2011,5,1715,260," 30,723 "
2011,5,1721,106," 12,050 "
2011,5,1735,118," 87,830 "
2011,5,1735,141," 14,135 "
2011,5,1735,204," 8,744 "
2011,5,1750,122," 73,806 "
2011,5,1760,196," 26,250 "
2011,5,1790,107," 2,761 "
2011,5,1794,216," 8,169 "
2011,5,1803,148," 8,913 "
2011,5,1838,210," 11,024 "
2011,5,1838,250," 14,603 "
2011,5,1838,286," 61,727 "
2011,5,1856,196," 24,523 "
2011,5,1864,172," 1,092 "
2011,5,1887,225," 18,949 "
2011,5,1887,230," 52,599 "
2011,5,1909,184," 49,129 "
2011,5,1917,148," 31,013 "
2011,5,1917,184," 28,588 "
2011,5,1936,259," 62,832 "
2011,5,1945,149," 26,304 "
2011,5,1947,260," 3,188 "
2011,5,1955,139," 22,829 "
2011,5,1955,251," 18,342 "
2011,5,1955,267," 75,482 "
2011,5,1958,139," 22,387 "
2011,5,1973,148," 40,932 "
2011,5,1973,173," 46,562 "
2011,5,1979,100," 97,618 "
2011,5,1979,210," 6,460 "
2011,5,1995,140," 24,310 "
2011,6,1038,107," 22,930 "
2011,6,1052,125," 39,023 "
2011,6,1052,285," 8,486 "
2011,6,1054,105," 134,463 "
2011,6,1054,157," 11,603 "
2011,6,1054,183," 31,576 "
2011,6,1059,271," 31,313 "
2011,6,1092,197," 8,519 "
2011,6,1104,259," 132,132 "
2011,6,1125,222," 13,746 "
2011,6,1126,172," 9,098 "
2011,6,1130,246," 6,172 "
2011,6,1137,157," 34,037 "
2011,6,1137,259," 84,067 "
2011,6,1137,285," 8,202 "
2011,6,1138,107," 13,523 "
2011,6,1158,106," 79,229 "
2011,6,1166,149," 8,581 "
2011,6,1176,203," 11,637 "
2011,6,1183,225," 15,425 "
2011,6,1184,113," 11,636 "
2011,6,1184,122," 1,708 "
2011,6,1187,114," 35,165 "
2011,6,1187,140," 34,488 "
2011,6,1190,122," 40,478 "
2011,6,1191,280," 1,621 "
2011,6,1226,183," 2,581 "
2011,6,1226,220," 11,437 "
2011,6,1235,110," 33,963 "
2011,6,1251,267," 74,551 "
2011,6,1257,131," 135,525 "
2011,6,1257,246," 1,767 "
2011,6,1329,173," 75,666 "
2011,6,1329,207," 60,253 "
2011,6,1329,239," 31,032 "
2011,6,1329,280," 28,855 "
2011,6,1375,148," 33,401 "
2011,6,1375,184," 58,334 "
2011,6,1375,259," 21,638 "
2011,6,1395,108," 8,395 "
2011,6,1395,146," 72,634 "
2011,6,1432,140," 25,082 "
2011,6,1447,267," 56,453 "
2011,6,1463,217," 76,184 "
2011,6,1463,246," 6,636 "
2011,6,1464,139," 22,083 "
2011,6,1465,285," 14,988 "
2011,6,1467,225," 23,572 "
2011,6,1496,214," 11,743 "
2011,6,1503,220," 22,338 "
2011,6,1503,280," 39,797 "
2011,6,1520,159," 26,134 "
2011,6,1522,113," 17,977 "
2011,6,1522,140," 20,837 "
2011,6,1569,197," 10,307 "
2011,6,1586,102," 44,687 "
2011,6,1586,159," 33,628 "
2011,6,1591,106," 71,774 "
2011,6,1591,184," 68,726 "
2011,6,1591,207," 48,817 "
2011,6,1591,222," 14,585 "
2011,6,1600,157," 21,006 "
2011,6,1600,159," 21,589 "
2011,6,1600,217," 21,624 "
2011,6,1600,239," 22,815 "
2011,6,1606,102," 18,764 "
2011,6,1606,122," 100,005 "
2011,6,1606,183," 50,767 "
2011,6,1606,235," 15,764 "
2011,6,1611,125," 24,750 "
2011,6,1612,107," 19,628 "
2011,6,1612,141," 36,636 "
2011,6,1612,280," 33,163 "
2011,6,1613,114," 13,813 "
2011,6,1614,107," 1,606 "
2011,6,1614,131," 122,694 "
2011,6,1614,139," 13,282 "
2011,6,1614,157," 87,523 "
2011,6,1614,203," 5,003 "
2011,6,1617,102," 59,927 "
2011,6,1617,110," 30,008 "
2011,6,1617,196," 35,850 "
2011,6,1617,252," 13,487 "
2011,6,1629,139," 16,466 "
2011,6,1629,250," 48,705 "
2011,6,1677,210," 3,709 "
2011,6,1677,296," 79,763 "
2011,6,1682,204," 53,267 "
2011,6,1693,246," 1,122 "
2011,6,1715,108," 19,078 "
2011,6,1715,299," 34,384 "
2011,6,1735,173," 35,853 "
2011,6,1735,214," 21,683 "
2011,6,1760,124," 2,614 "
2011,6,1760,166," 78,540 "
2011,6,1790,148," 5,553 "
2011,6,1790,259," 95,021 "
2011,6,1794,107," 21,280 "
2011,6,1803,166," 92,015 "
2011,6,1803,243," 17,223 "
2011,6,1803,288," 20,694 "
2011,6,1815,148," 9,360 "
2011,6,1815,268," 14,821 "
2011,6,1838,102," 33,947 "
2011,6,1864,251," 39,520 "
2011,6,1886,207," 14,369 "
2011,6,1887,173," 60,096 "
2011,6,1894,285," 39,776 "
2011,6,1909,223," 28,005 "
2011,6,1917,217," 55,533 "
2011,6,1917,235," 17,170 "
2011,6,1919,148," 33,655 "
2011,6,1919,284," 7,176 "
2011,6,1936,207," 68,696 "
2011,6,1947,157," 14,027 "
2011,6,1947,250," 60,639 "
2011,6,1955,261," 49,607 "
2011,6,1958,217," 5,842 "
2011,6,1979,106," 34,463 "
2011,6,1979,166," 5,198 "
2011,6,1979,227," 2,859 "
2011,6,1995,204, 554 
2011,6,1995,207," 12,124 "
2011,6,1995,288," 5,965 "
2011,7,1038,139," 3,103 "
2011,7,1054,274," 27,456 "
2011,7,1092,187," 41,881 "
2011,7,1125,157," 93,159 "
2011,7,1126,159," 25,629 "
2011,7,1130,166," 73,574 "
2011,7,1130,243," 55,890 "
2011,7,1137,140," 21,309 "
2011,7,1137,259," 61,189 "
2011,7,1138,107," 7,008 "
2011,7,1138,118," 62,881 "
2011,7,1138,292," 71,985 "
2011,7,1148,274," 11,121 "
2011,7,1158,148," 16,380 "
2011,7,1158,239," 41,467 "
2011,7,1166,183," 38,495 "
2011,7,1176,166," 16,979 "
2011,7,1176,246," 3,109 "
2011,7,1176,284," 1,272 "
2011,7,1184,239," 15,997 "
2011,7,1184,284," 5,442 "
2011,7,1191,102," 73,244 "
2011,7,1191,246," 5,933 "
2011,7,1219,215," 6,345 "
2011,7,1219,223," 10,647 "
2011,7,1226,107," 12,459 "
2011,7,1226,222," 15,611 "
2011,7,1226,260," 3,340 "
2011,7,1259,250," 27,878 "
2011,7,1269,187," 35,716 "
2011,7,1269,222," 21,371 "
2011,7,1329,227," 19,381 "
2011,7,1329,285," 28,571 "
2011,7,1375,217," 27,221 "
2011,7,1395,166," 55,440 "
2011,7,1432,110," 20,625 "
2011,7,1432,184," 14,667 "
2011,7,1441,100," 80,831 "
2011,7,1441,197," 3,107 "
2011,7,1454,285," 41,009 "
2011,7,1455,114," 1,943 "
2011,7,1455,148, 251 
2011,7,1455,207," 101,778 "
2011,7,1455,216," 96,512 "
2011,7,1455,261," 29,552 "
2011,7,1464,281," 30,600 "
2011,7,1465,140," 70,685 "
2011,7,1467,292," 18,382 "
2011,7,1478,125," 28,829 "
2011,7,1478,173," 66,584 "
2011,7,1496,173," 113,097 "
2011,7,1503,170," 43,361 "
2011,7,1503,268," 5,495 "
2011,7,1520,246," 2,745 "
2011,7,1522,216," 31,941 "
2011,7,1522,246," 11,138 "
2011,7,1522,285," 15,960 "
2011,7,1551,124," 25,864 "
2011,7,1569,113," 9,760 "
2011,7,1569,170," 53,921 "
2011,7,1584,124," 22,113 "
2011,7,1584,276," 26,400 "
2011,7,1600,246," 3,396 "
2011,7,1608,157," 30,235 "
2011,7,1611,210," 30,357 "
2011,7,1611,220," 35,114 "
2011,7,1612,124," 17,196 "
2011,7,1613,261," 26,090 "
2011,7,1617,193," 25,037 "
2011,7,1617,222, 547 
2011,7,1628,267," 32,487 "
2011,7,1629,140," 45,340 "
2011,7,1629,193," 36,531 "
2011,7,1630,228," 30,771 "
2011,7,1682,149," 44,059 "
2011,7,1693,183," 4,259 "
2011,7,1693,296," 13,349 "
2011,7,1721,124," 10,247 "
2011,7,1721,172, 539 
2011,7,1721,197," 10,604 "
2011,7,1721,204," 47,021 "
2011,7,1735,166," 19,425 "
2011,7,1735,284," 4,240 "
2011,7,1750,122," 47,674 "
2011,7,1750,140," 66,300 "
2011,7,1790,204," 32,225 "
2011,7,1794,180," 13,230 "
2011,7,1794,280," 41,893 "
2011,7,1801,146," 56,485 "
2011,7,1801,173," 18,252 "
2011,7,1806,114," 5,536 "
2011,7,1806,180," 21,805 "
2011,7,1815,140," 72,685 "
2011,7,1815,148," 5,867 "
2011,7,1815,183," 40,763 "
2011,7,1815,235," 17,882 "
2011,7,1838,107," 9,556 "
2011,7,1838,119," 9,344 "
2011,7,1838,133," 16,430 "
2011,7,1856,139, 324 
2011,7,1856,149," 12,244 "
2011,7,1864,125," 24,757 "
2011,7,1864,183," 11,028 "
2011,7,1886,170," 40,140 "
2011,7,1887,191," 74,970 "
2011,7,1917,122," 31,450 "
2011,7,1917,148," 31,775 "
2011,7,1917,166," 53,629 "
2011,7,1917,227," 9,163 "
2011,7,1936,254," 1,282 "
2011,7,1945,139," 13,797 "
2011,7,1947,140," 131,931 "
2011,7,1947,220," 38,633 "
2011,7,1947,285," 40,178 "
2011,7,1955,186," 1,335 "
2011,7,1955,217," 118,513 "
2011,7,1955,246," 7,842 "
2011,7,1958,141," 43,196 "
2011,7,1958,166," 29,597 "
2011,7,1958,230," 14,676 "
2011,7,1973,169," 5,016 "
2011,7,1979,159," 21,463 "
2011,7,1979,243," 12,150 "
2011,7,1995,184," 84,081 "
2011,7,1995,276," 30,740 "
2011,8,1038,239," 9,465 "
2011,8,1038,276," 54,846 "
2011,8,1052,141," 24,022 "
2011,8,1052,193," 20,578 "
2011,8,1054,157," 55,520 "
2011,8,1054,173," 56,340 "
2011,8,1054,254," 46,482 "
2011,8,1077,285," 3,741 "
2011,8,1104,172," 76,425 "
2011,8,1104,250," 2,884 "
2011,8,1125,141," 45,834 "
2011,8,1125,286," 52,542 "
2011,8,1126,108," 15,066 "
2011,8,1126,117," 142,765 "
2011,8,1130,148," 11,351 "
2011,8,1130,166," 80,850 "
2011,8,1137,217," 76,077 "
2011,8,1137,292," 60,351 "
2011,8,1148,141," 15,904 "
2011,8,1148,251," 2,304 "
2011,8,1166,276, 486 
2011,8,1183,243," 45,375 "
2011,8,1184,149," 2,557 "
2011,8,1184,204," 15,195 "
2011,8,1184,214," 21,764 "
2011,8,1187,274," 20,449 "
2011,8,1219,223," 19,148 "
2011,8,1226,214," 32,900 "
2011,8,1226,246," 2,888 "
2011,8,1251,140," 114,605 "
2011,8,1251,148," 48,362 "
2011,8,1251,292," 34,789 "
2011,8,1257,108," 3,520 "
2011,8,1257,157," 4,575 "
2011,8,1257,166," 49,701 "
2011,8,1257,235," 6,375 "
2011,8,1257,250," 112,469 "
2011,8,1259,260," 6,136 "
2011,8,1269,251," 32,480 "
2011,8,1281,183," 6,883 "
2011,8,1331,220," 24,958 "
2011,8,1386,108," 12,883 "
2011,8,1386,124," 5,940 "
2011,8,1386,148," 31,055 "
2011,8,1386,254," 90,999 "
2011,8,1386,255," 74,844 "
2011,8,1395,114," 28,466 "
2011,8,1395,227," 2,066 "
2011,8,1395,268," 12,365 "
2011,8,1412,118," 39,482 "
2011,8,1441,193," 9,842 "
2011,8,1443,286," 100,489 "
2011,8,1447,107," 5,293 "
2011,8,1447,250," 17,036 "
2011,8,1454,131," 69,459 "
2011,8,1454,203," 7,160 "
2011,8,1455,206," 44,012 "
2011,8,1463,180," 19,818 "
2011,8,1463,280," 42,356 "
2011,8,1464,187," 32,427 "
2011,8,1465,169," 30,147 "
2011,8,1465,251," 16,756 "
2011,8,1467,193," 2,711 "
2011,8,1478,288," 18,503 "
2011,8,1520,125," 19,404 "
2011,8,1520,180," 2,895 "
2011,8,1520,210," 26,427 "
2011,8,1520,239," 12,365 "
2011,8,1522,140," 28,765 "
2011,8,1522,235," 25,194 "
2011,8,1551,286," 41,799 "
2011,8,1569,204," 6,272 "
2011,8,1569,261," 90,262 "
2011,8,1575,169," 12,160 "
2011,8,1584,271," 22,582 "
2011,8,1586,124," 13,771 "
2011,8,1586,139," 2,389 "
2011,8,1591,225," 25,280 "
2011,8,1591,280," 41,059 "
2011,8,1600,108," 13,102 "
2011,8,1600,119," 6,982 "
2011,8,1600,125," 33,096 "
2011,8,1608,239," 3,934 "
2011,8,1611,166," 47,586 "
2011,8,1612,105," 76,123 "
2011,8,1613,157," 12,056 "
2011,8,1617,157," 44,345 "
2011,8,1628,214," 25,515 "
2011,8,1629,140," 30,870 "
2011,8,1629,296," 49,749 "
2011,8,1630,170," 64,447 "
2011,8,1630,217," 58,850 "
2011,8,1630,246," 1,181 "
2011,8,1682,285," 56,734 "
2011,8,1721,288," 16,311 "
2011,8,1750,170," 34,169 "
2011,8,1760,267," 32,819 "
2011,8,1794,183," 24,474 "
2011,8,1794,187," 64,883 "
2011,8,1801,170," 21,651 "
2011,8,1803,139," 16,159 "
2011,8,1803,285," 12,428 "
2011,8,1806,108," 1,291 "
2011,8,1806,197, 836 
2011,8,1815,122," 18,376 "
2011,8,1838,217," 107,663 "
2011,8,1856,108," 15,840 "
2011,8,1864,114," 21,433 "
2011,8,1864,217," 55,737 "
2011,8,1886,148," 9,934 "
2011,8,1887,122," 74,910 "
2011,8,1887,166," 84,026 "
2011,8,1887,183," 16,442 "
2011,8,1894,105," 48,580 "
2011,8,1894,169," 5,573 "
2011,8,1909,105," 107,570 "
2011,8,1909,110," 6,917 "
2011,8,1909,288," 21,226 "
2011,8,1917,140," 36,658 "
2011,8,1917,204," 18,434 "
2011,8,1936,100," 36,741 "
2011,8,1936,146," 72,431 "
2011,8,1936,239, 410 
2011,8,1947,148," 4,445 "
2011,8,1955,254," 108,749 "
2011,8,1958,259," 2,772 "
2011,8,1958,285," 15,517 "
2011,8,1973,228," 23,046 "
2011,8,1973,292," 67,401 "
2011,8,1979,131," 12,724 "
2011,8,1979,140," 111,518 "
2011,8,1995,125," 2,581 "
2011,8,1995,169," 49,856 "
2011,8,1995,217," 59,242 "
2011,8,1995,246," 1,590 "
2011,9,1038,196," 11,444 "
2011,9,1038,271," 56,204 "
2011,9,1052,141," 31,950 "
2011,9,1077,261," 62,055 "
2011,9,1092,110," 6,946 "
2011,9,1104,157," 21,218 "
2011,9,1126,107, 730 
2011,9,1126,173," 46,934 "
2011,9,1126,250," 6,903 "
2011,9,1130,276," 18,810 "
2011,9,1137,148," 44,163 "
2011,9,1137,172," 8,896 "
2011,9,1148,124," 11,858 "
2011,9,1148,215," 20,304 "
2011,9,1148,227," 8,820 "
2011,9,1148,260," 25,568 "
2011,9,1158,100," 42,019 "
2011,9,1158,114," 21,368 "
2011,9,1158,251, 622 
2011,9,1176,107," 3,180 "
2011,9,1176,217," 38,805 "
2011,9,1187,113," 8,363 "
2011,9,1187,139," 21,089 "
2011,9,1190,271," 46,423 "
2011,9,1219,140," 93,468 "
2011,9,1219,230," 4,637 "
2011,9,1219,261," 76,060 "
2011,9,1235,184," 99,737 "
2011,9,1251,108," 20,181 "
2011,9,1257,113," 35,376 "
2011,9,1257,288," 22,722 "
2011,9,1259,107," 3,365 "
2011,9,1259,299," 21,218 "
2011,9,1269,204," 53,144 "
2011,9,1281,215," 49,632 "
2011,9,1329,139," 17,885 "
2011,9,1331,157," 12,996 "
2011,9,1386,131," 9,880 "
2011,9,1386,140," 55,309 "
2011,9,1386,159," 9,832 "
2011,9,1386,196, 688 
2011,9,1386,250," 57,761 "
2011,9,1392,170," 40,140 "
2011,9,1392,271," 24,908 "
2011,9,1395,206," 16,907 "
2011,9,1412,184," 54,855 "
2011,9,1412,267," 74,176 "
2011,9,1432,159," 13,649 "
2011,9,1432,204," 43,832 "
2011,9,1441,131," 97,890 "
2011,9,1443,267," 39,378 "
2011,9,1447,235," 11,514 "
2011,9,1454,148," 40,047 "
2011,9,1454,261," 63,515 "
2011,9,1454,288," 37,662 "
2011,9,1455,140," 59,916 "
2011,9,1455,184," 74,216 "
2011,9,1463,288," 40,316 "
2011,9,1464,124," 9,900 "
2011,9,1478,203," 15,059 "
2011,9,1520,299," 57,044 "
2011,9,1522,251," 9,984 "
2011,9,1551,284," 11,804 "
2011,9,1575,246, 988 
2011,9,1584,191," 37,422 "
2011,9,1591,166," 42,555 "
2011,9,1591,255," 62,404 "
2011,9,1600,102," 11,357 "
2011,9,1600,166," 109,234 "
2011,9,1606,124," 21,859 "
2011,9,1611,124," 14,850 "
2011,9,1611,250," 7,932 "
2011,9,1612,184," 49,030 "
2011,9,1628,102," 70,289 "
2011,9,1628,186," 5,782 "
2011,9,1628,203," 12,404 "
2011,9,1629,173, 341 
2011,9,1629,281," 17,536 "
2011,9,1630,250," 89,358 "
2011,9,1677,148," 39,675 "
2011,9,1677,172," 10,880 "
2011,9,1677,207," 27,632 "
2011,9,1677,252," 5,153 "
2011,9,1693,107," 26,377 "
2011,9,1693,206," 3,513 "
2011,9,1693,255," 63,227 "
2011,9,1715,285," 6,442 "
2011,9,1735,251," 33,440 "
2011,9,1750,184," 70,805 "
2011,9,1790,148," 30,750 "
2011,9,1790,214," 23,216 "
2011,9,1794,131," 82,680 "
2011,9,1801,216," 11,821 "
2011,9,1806,276," 21,600 "
2011,9,1815,203, 893 
2011,9,1815,284," 1,423 "
2011,9,1838,100," 60,078 "
2011,9,1838,203," 11,647 "
2011,9,1856,157," 30,633 "
2011,9,1864,124," 22,473 "
2011,9,1864,148," 14,172 "
2011,9,1909,119," 44,845 "
2011,9,1909,251," 15,300 "
2011,9,1917,139," 7,624 "
2011,9,1919,246," 1,583 "
2011,9,1919,255," 33,453 "
2011,9,1945,102," 53,050 "
2011,9,1945,107," 6,125 "
2011,9,1945,141," 17,040 "
2011,9,1947,140," 32,378 "
2011,9,1947,191," 86,240 "
2011,9,1955,102," 28,244 "
2011,9,1955,124," 2,349 "
2011,9,1955,216," 62,010 "
